,date,retail and recreation,grocery and pharmacy,parks,transit,workplaces,residential,sub region
258,1/31/2021,-29.80645161,-0.677419355,-21.64516129,-20.12903226,-19.35483871,13.16129032,Thiruvananthapuram
259,1/31/2021,-24.70967742,23.48387097,-8.322580645,-20.83870968,-11.70967742,14.0,Thrissur
260,1/31/2021,-24.74193548,58.58064516,-32.29032258,-18.0,-14.19354839,14.35483871,Wayanad
261,1/31/2021,,,24.22580645,,-22.35483871,,Lakshadweep
262,1/31/2021,-7.032258065,38.42857143,22.80645161,-0.387096774,-3.516129032,10.64516129,Agar
263,1/31/2021,-3.870967742,,-56.74193548,-29.70967742,-17.70967742,11.67741935,Alirajpur
264,1/31/2021,-5.741935484,56.0,-9.64516129,-17.19354839,-5.580645161,11.48387097,Anuppur
265,1/31/2021,-0.838709677,5.0,-37.03225806,-5.032258065,-7.258064516,12.38709677,Ashoknagar
266,1/31/2021,-16.4516129,10.16129032,15.77419355,-1.967741935,-7.548387097,14.51612903,Balaghat
267,1/31/2021,-12.22580645,37.25806452,2.548387097,2.129032258,-6.290322581,9.451612903,Barwani
268,1/31/2021,-7.806451613,-5.516129032,-18.41935484,-8.290322581,-4.322580645,14.03225806,Betul
269,1/31/2021,-21.09677419,33.90322581,10.5483871,-7.290322581,-12.19354839,8.032258065,Bhind
270,1/31/2021,-30.35483871,0.64516129,-21.5483871,-35.58064516,-20.03225806,11.58064516,Bhopal
271,1/31/2021,-9.193548387,72.72413793,10.12903226,23.29032258,-7.290322581,11.61290323,Burhanpur
272,1/31/2021,-17.41935484,6.290322581,-2.225806452,-0.741935484,-12.22580645,12.61290323,Chhatarpur
273,1/31/2021,-6.838709677,60.80645161,14.90322581,-21.25806452,-7.64516129,12.93548387,Chhindwara
274,1/31/2021,-9.548387097,89.0,-31.58064516,7.677419355,-6.612903226,12.25806452,Damoh
275,1/31/2021,-15.4516129,38.5,-26.0,-9.064516129,-14.12903226,14.29032258,Datia
276,1/31/2021,-9.548387097,1.064516129,14.90322581,-31.80645161,-6.419354839,14.93548387,Dewas
277,1/31/2021,-28.19354839,23.74193548,-7.129032258,34.64516129,-5.35483871,10.5483871,Dhar
278,1/31/2021,-6.451612903,,8.612903226,10.67741935,-21.51612903,9.451612903,Dindori
279,1/31/2021,-23.41935484,45.16129032,18.70967742,-0.419354839,-10.06451613,12.22580645,Guna
280,1/31/2021,-27.09677419,2.258064516,-28.16129032,-33.67741935,-14.87096774,10.58064516,Gwalior
281,1/31/2021,-22.29032258,18.70967742,50.74193548,-2.419354839,-2.903225806,12.48387097,Harda
282,1/31/2021,-14.58064516,39.5483871,-9.032258065,-21.96774194,-6.709677419,13.16129032,Hoshangabad
283,1/31/2021,-32.06451613,4.451612903,-39.35483871,7.580645161,-22.35483871,11.06451613,Indore
284,1/31/2021,-18.25806452,-0.741935484,-21.5483871,2.258064516,-14.80645161,11.4516129,Jabalpur
285,1/31/2021,-12.5483871,24.28571429,61.16666667,-6.806451613,-7.967741935,9.774193548,Jhabua
286,1/31/2021,-13.87096774,9.451612903,0.64516129,-30.48387097,-15.77419355,11.22580645,Katni
287,1/31/2021,-2.677419355,-10.09677419,-26.25806452,-12.51612903,-9.193548387,17.16129032,Khandwa
288,1/31/2021,-20.51612903,46.87096774,49.16129032,5.129032258,-12.5483871,12.0,Khargone
289,1/31/2021,-21.09677419,22.09677419,18.74193548,-21.93548387,-10.70967742,12.03225806,Mandla
290,1/31/2021,-7.35483871,20.38709677,-13.48387097,-2.258064516,-6.64516129,12.51612903,Mandsaur
291,1/31/2021,-14.51612903,8.935483871,-22.83870968,-10.03225806,-11.38709677,11.32258065,Morena
292,1/31/2021,-14.51612903,-8.967741935,2.419354839,-10.58064516,-9.838709677,13.25806452,Narsinghpur
293,1/31/2021,-23.96774194,62.19354839,-28.77419355,-9.580645161,-11.48387097,12.38709677,Neemuch
294,1/31/2021,-25.12903226,,-24.5483871,1.774193548,-6.612903226,11.80645161,Panna
295,1/31/2021,-6.419354839,14.03225806,-14.93548387,-31.03225806,-12.41935484,11.70967742,Raisen
296,1/31/2021,-19.58064516,41.19354839,5.903225806,7.0,-4.129032258,13.4516129,Rajgarh
297,1/31/2021,-4.483870968,7.064516129,22.38709677,-25.61290323,-7.741935484,13.03225806,Ratlam
298,1/31/2021,-15.48387097,25.96774194,-5.032258065,22.87096774,-10.51612903,13.70967742,Rewa
299,1/31/2021,-14.03225806,17.70967742,-23.4516129,-12.70967742,-8.967741935,13.03225806,Sagar
300,1/31/2021,-17.87096774,25.90322581,13.77419355,-9.580645161,-11.0,13.29032258,Satna
301,1/31/2021,-2.096774194,26.25806452,19.51612903,-23.80645161,-12.51612903,13.67741935,Sehore
302,1/31/2021,-11.19354839,29.38709677,96.22580645,5.483870968,-15.4516129,13.25806452,Seoni
303,1/31/2021,-12.93548387,7.258064516,35.25806452,-14.83870968,-11.51612903,13.51612903,Shahdol
304,1/31/2021,0.387096774,43.19354839,50.76666667,-8.0,-5.161290323,14.38709677,Shajapur
305,1/31/2021,5.071428571,,-40.87096774,-14.83870968,-16.38709677,10.77419355,Sheopur
306,1/31/2021,-7.806451613,27.35483871,31.77419355,6.451612903,-11.32258065,13.12903226,Shivpuri
307,1/31/2021,-0.774193548,,16.83870968,4.870967742,-7.64516129,13.83870968,Sidhi
308,1/31/2021,-6.225806452,13.29032258,-28.06451613,19.4516129,-6.193548387,14.06451613,Singrauli
309,1/31/2021,-13.22580645,17.93548387,7.451612903,6.258064516,-14.25806452,11.83870968,Tikamgarh
310,1/31/2021,-15.41935484,32.67741935,17.4516129,-23.41935484,-12.61290323,13.29032258,Ujjain
311,1/31/2021,-13.48387097,,-14.70967742,1.838709677,-16.67741935,13.12903226,Umaria
312,1/31/2021,-24.25806452,57.12903226,5.838709677,-22.83870968,-15.51612903,13.61290323,Vidisha
313,1/31/2021,-22.48387097,13.67741935,7.225806452,-4.419354839,-10.29032258,15.64516129,Ahmednagar
314,1/31/2021,-18.22580645,47.51612903,17.64516129,-14.93548387,-8.903225806,15.51612903,Akola
315,1/31/2021,-24.70967742,6.290322581,-7.483870968,-12.41935484,-18.90322581,16.03225806,Amravati
316,1/31/2021,-25.19354839,13.0,-41.58064516,-4.258064516,-18.09677419,13.0,Aurangabad
317,1/31/2021,-19.90322581,43.83870968,-3.516129032,-2.806451613,-2.193548387,13.96774194,Beed
318,1/31/2021,-13.58064516,9.387096774,-27.22580645,-7.290322581,-5.161290323,13.83870968,Bhandara
319,1/31/2021,-21.32258065,37.93548387,-15.4516129,-15.16129032,-5.129032258,12.51612903,Buldhana
320,1/31/2021,-24.48387097,45.83870968,2.129032258,-18.74193548,-10.64516129,13.48387097,Chandrapur
321,1/31/2021,-20.87096774,67.09677419,-2.064516129,-2.258064516,-9.709677419,14.12903226,Dhule
322,1/31/2021,-4.870967742,-26.74193548,-40.5483871,-13.61290323,-13.12903226,10.25806452,Gadchiroli
323,1/31/2021,-23.51612903,23.58064516,0.161290323,-27.5483871,-13.77419355,11.70967742,Gondia
324,1/31/2021,-14.32258065,11.77419355,-27.51612903,-12.77419355,-12.90322581,13.22580645,Hingoli
325,1/31/2021,-24.22580645,3.580645161,-16.03225806,-17.74193548,-11.29032258,14.16129032,Jalgaon
326,1/31/2021,-21.41935484,17.5483871,2.935483871,-13.61290323,-11.38709677,14.41935484,Jalna
327,1/31/2021,-16.4516129,23.38709677,19.4516129,6.580645161,-5.258064516,13.0,Kolhapur
328,1/31/2021,-20.16129032,9.516129032,-17.09677419,-2.096774194,-7.612903226,15.87096774,Latur
329,1/31/2021,-45.87096774,-1.516129032,-45.58064516,-39.41935484,-32.16129032,9.806451613,Mumbai
330,1/31/2021,-42.61290323,0.322580645,-34.41935484,-32.03225806,-34.16129032,10.80645161,Mumbai Suburban
331,1/31/2021,-30.4516129,23.0,-29.48387097,-0.580645161,-20.35483871,13.77419355,Nagpur
332,1/31/2021,-20.96774194,26.5483871,-11.90322581,-10.51612903,-9.548387097,15.64516129,Nanded
333,1/31/2021,-8.35483871,-2.64516129,-6.967741935,-22.87096774,-8.290322581,11.58064516,Nandurbar
334,1/31/2021,-23.0,11.35483871,-27.41935484,-2.548387097,-16.38709677,15.80645161,Nashik
335,1/31/2021,-14.74193548,47.87096774,-9.032258065,22.96774194,-5.612903226,12.51612903,Osmanabad
336,1/31/2021,-27.22580645,37.58064516,-8.935483871,-24.25806452,-26.70967742,14.16129032,Palghar
337,1/31/2021,-25.16129032,58.5483871,-34.93548387,-12.5483871,-13.5483871,14.0,Parbhani
338,1/31/2021,-36.77419355,-5.451612903,-35.5483871,-11.70967742,-33.90322581,13.25806452,Pune
339,1/31/2021,-21.67741935,16.32258065,-4.838709677,-24.41935484,-20.96774194,11.61290323,Raigad
340,1/31/2021,-7.0,33.4516129,42.80645161,-10.09677419,-5.419354839,12.80645161,Ratnagiri
341,1/31/2021,-16.83870968,27.61290323,-10.87096774,2.387096774,-4.774193548,13.61290323,Sangli
342,1/31/2021,-17.74193548,36.74193548,27.74193548,5.774193548,-3.774193548,17.19354839,Satara
343,1/31/2021,-3.064516129,48.22580645,23.70967742,-9.548387097,0.387096774,13.0,Sindhudurg
344,1/31/2021,-20.25806452,18.87096774,-2.516129032,-5.516129032,-7.35483871,15.22580645,Solapur
345,1/31/2021,-34.09677419,13.77419355,-33.48387097,-25.4516129,-31.19354839,11.67741935,Thane
346,1/31/2021,-19.83870968,2.677419355,-26.77419355,-31.96774194,-14.74193548,15.4516129,Wardha
347,1/31/2021,-31.19354839,73.87096774,45.5483871,11.48387097,-5.35483871,12.38709677,Washim
348,1/31/2021,-22.06451613,44.80645161,0.870967742,-8.741935484,-9.870967742,13.70967742,Yavatmal
349,1/31/2021,-42.16129032,-11.38709677,3.193548387,-26.4,-29.06451613,13.03225806,Bishnupur
350,1/31/2021,,,-31.29032258,,-28.70967742,,Chandel
351,1/31/2021,-18.51612903,59.77777778,79.8,-67.41935484,-18.16129032,13.19354839,Churachandpur
352,1/31/2021,-34.80645161,4.806451613,-21.93548387,29.19354839,-29.25806452,14.29032258,Imphal East
353,1/31/2021,-49.90322581,-37.77419355,7.064516129,4.64516129,-31.35483871,13.41935484,Imphal West
354,1/31/2021,-43.61290323,,-10.06451613,,-25.25806452,11.09677419,Senapati
355,1/31/2021,,,-33.87096774,,-16.64516129,,Tamenglong
356,1/31/2021,-22.4516129,-40.87096774,-18.0,-31.93548387,-20.58064516,10.93548387,Thoubal
357,1/31/2021,-59.33333333,,,,-12.25806452,,Ukhrul
358,1/31/2021,,,,,-18.12903226,,East Garo Hills
359,1/31/2021,-40.66666667,,-47.83870968,,-23.67741935,,East Jaintia Hills
360,1/31/2021,-29.58064516,-32.35483871,-20.19354839,25.64516129,-18.4516129,15.61290323,East Khasi Hills
361,1/31/2021,,,5.935483871,-21.29032258,-32.61290323,,North Garo Hills
362,1/31/2021,-38.08333333,,-2.935483871,-19.35483871,-22.38709677,,Ri-Bhoi
363,1/31/2021,,,30.74193548,,-50.0,,South Garo Hills
364,1/31/2021,-36.64516129,-14.96774194,46.32258065,-14.87096774,-4.258064516,11.87096774,West Garo Hills
365,1/31/2021,-28.48387097,,8.068965517,,-20.87096774,10.11111111,West Jaintia Hills
366,1/31/2021,,,9.333333333,,-14.48387097,,West Khasi Hills
367,1/31/2021,-47.48387097,-23.93548387,-19.67741935,-23.77419355,-36.67741935,9.741935484,Aizawl
368,1/31/2021,,,,,-30.83870968,9.090909091,Champhai
369,1/31/2021,-38.0,,,-59.5,-33.48387097,7.5,Kolasib
370,1/31/2021,,,,,-21.90322581,,Lawngtlai
371,1/31/2021,-46.51851852,,-45.22222222,,-33.93548387,12.74193548,Lunglei
372,1/31/2021,,,,-32.92857143,-31.90322581,,Mamit
373,1/31/2021,,,,,-28.41935484,,Saiha
374,1/31/2021,,,-45.0,,-31.38709677,,Serchhip
375,1/31/2021,-30.90322581,-36.80645161,-3.774193548,-8.35483871,-28.03225806,10.70967742,Dimapur
376,1/31/2021,-46.19354839,-40.59259259,-53.58064516,-26.93548387,-28.22580645,15.5483871,Kohima
377,1/31/2021,-47.2,,-42.35483871,-29.4516129,-31.38709677,11.62068966,Mokokchung
378,1/31/2021,,,,,-25.12903226,,Mon
379,1/31/2021,,,,,-34.17857143,,Peren
380,1/31/2021,,,,,-25.29032258,,Phek
381,1/31/2021,,,,,-18.35483871,,Tuensang
382,1/31/2021,,,,,-27.03225806,,Wokha
383,1/31/2021,,,,,-35.83870968,,Zunheboto
384,1/31/2021,-21.67741935,-11.80645161,6.387096774,-13.51612903,-12.67741935,13.16129032,Angul
385,1/31/2021,-12.0,23.74193548,27.96774194,-20.51612903,-7.290322581,13.96774194,Balangir
386,1/31/2021,-16.25806452,30.19354839,26.4516129,-20.25806452,-7.709677419,14.5483871,Balasore
387,1/31/2021,-24.38709677,-4.322580645,48.16129032,-3.935483871,-13.06451613,13.4516129,Bargarh
388,1/31/2021,-10.5483871,-5.677419355,60.93548387,-12.16129032,-6.838709677,14.09677419,Bhadrak
389,1/31/2021,,,,,-12.38709677,11.46153846,Boudh
390,1/31/2021,-23.25806452,9.225806452,-12.35483871,-36.90322581,-15.22580645,13.67741935,Cuttack
391,1/31/2021,-38.0,,27.0,-29.19354839,-11.96774194,,Deogarh
392,1/31/2021,-29.09677419,7.35483871,3.387096774,-24.16129032,-14.74193548,14.48387097,Dhenkanal
393,1/31/2021,-22.70967742,43.4,76.64516129,-10.67741935,-19.16129032,12.06451613,Gajapati
394,1/31/2021,-22.58064516,9.612903226,-3.161290323,-13.70967742,-6.225806452,15.38709677,Ganjam
395,1/31/2021,-14.09677419,12.90322581,4.225806452,-10.35483871,-8.35483871,10.74193548,Jagatsinghpur
396,1/31/2021,-20.12903226,4.258064516,11.03225806,-12.25806452,-4.935483871,14.4516129,Jajpur
397,1/31/2021,-18.22580645,18.4516129,-15.90322581,-24.61290323,-6.838709677,11.67741935,Jharsuguda
398,1/31/2021,9.709677419,24.22580645,-6.258064516,-6.580645161,-5.612903226,13.29032258,Kalahandi
399,1/31/2021,0.387096774,20.5483871,-26.16129032,19.25806452,-6.903225806,6.032258065,Kandhamal
400,1/31/2021,-5.193548387,14.16129032,11.67741935,7.967741935,1.903225806,10.96774194,Kendrapara
401,1/31/2021,-20.06451613,-8.612903226,34.12903226,0.258064516,-10.06451613,11.87096774,Kendujhar
402,1/31/2021,-28.19354839,0.903225806,-19.4516129,-51.48387097,-23.74193548,14.61290323,Khordha
403,1/31/2021,-21.83870968,48.80645161,10.87096774,-2.35483871,-11.38709677,10.12903226,Koraput
404,1/31/2021,31.30769231,,14.35714286,33.09677419,-0.225806452,9.677419355,Malkangiri
405,1/31/2021,-10.09677419,20.38709677,22.4516129,-2.161290323,-9.741935484,12.4516129,Mayurbhanj
406,1/31/2021,-15.29032258,4.310344828,8.032258065,15.35483871,-9.903225806,11.06451613,Nabarangpur
407,1/31/2021,-8.290322581,25.96774194,-16.0,-25.70967742,-11.06451613,12.06451613,Nayagarh
408,1/31/2021,-14.90322581,15.35483871,4.451612903,8.741935484,-17.09677419,16.06451613,Nuapada
409,1/31/2021,-1.741935484,13.90322581,11.4516129,-20.67741935,-13.87096774,19.35483871,Puri
410,1/31/2021,-11.0,31.12903226,45.38709677,-18.4516129,-14.12903226,11.25806452,Rayagada
411,1/31/2021,-25.61290323,23.16129032,25.38709677,-24.16129032,-12.16129032,13.25806452,Sambalpur
412,1/31/2021,-12.16129032,37.13793103,39.80645161,9.0,-14.58064516,12.90322581,Subarnapur
413,1/31/2021,-18.74193548,11.51612903,14.22580645,-16.90322581,-10.93548387,12.0,Sundargarh
414,1/31/2021,-14.22580645,67.4516129,15.93548387,-2.774193548,-15.25806452,6.129032258,Karaikal
415,1/31/2021,-17.12903226,2.741935484,2.483870968,1.774193548,-22.22580645,11.38709677,Pondicherry
416,1/31/2021,-26.96774194,13.25806452,-47.32258065,-39.41935484,-20.12903226,6.064516129,Amritsar
417,1/31/2021,-18.96774194,-12.41935484,-0.419354839,-21.64516129,-12.70967742,6.032258065,Barnala
418,1/31/2021,-19.67741935,9.516129032,-23.77419355,-21.25806452,-14.67741935,5.709677419,Bathinda
419,1/31/2021,-16.80645161,8.290322581,28.67741935,-28.51612903,-16.77419355,5.483870968,Faridkot
420,1/31/2021,-20.32258065,-6.838709677,-8.64516129,-12.80645161,-19.06451613,6.064516129,Fatehgarh Sahib
421,1/31/2021,-20.96774194,-4.709677419,-9.838709677,-21.22580645,-20.0,6.161290323,Fazilka
422,1/31/2021,-23.12903226,34.77419355,-34.74193548,-20.09677419,-11.4516129,9.032258065,Ferozepur
423,1/31/2021,-24.22580645,18.64516129,-19.77419355,-21.64516129,-19.96774194,8.838709677,Gurdaspur
424,1/31/2021,-18.83870968,15.41935484,-25.83870968,-21.29032258,-17.4516129,5.548387097,Hoshiarpur
425,1/31/2021,-25.12903226,-2.161290323,-27.61290323,-35.32258065,-20.16129032,5.161290323,Jalandhar
426,1/31/2021,-36.19354839,-13.22580645,-13.87096774,-46.70967742,-44.32258065,6.064516129,Kapurthala
427,1/31/2021,-21.67741935,1.322580645,-32.16129032,-33.03225806,-16.19354839,4.741935484,Ludhiana
428,1/31/2021,-16.09677419,38.0,-16.03225806,-18.51612903,-15.67741935,7.161290323,Mansa
429,1/31/2021,-26.06451613,-20.5483871,-21.58064516,-27.03225806,-18.19354839,5.032258065,Moga
430,1/31/2021,-34.03225806,56.93548387,-22.41935484,-33.64516129,-22.09677419,8.677419355,Pathankot
431,1/31/2021,-24.70967742,0.258064516,-26.48387097,-25.35483871,-17.16129032,7.0,Patiala
432,1/31/2021,-18.58064516,28.06451613,5.258064516,-34.80645161,-16.32258065,9.612903226,Rupnagar
433,1/31/2021,-28.25806452,9.903225806,-30.22580645,-19.77419355,-20.41935484,8.903225806,Sahibzada Ajit Singh Nagar
434,1/31/2021,-25.29032258,19.09677419,2.193548387,-28.16129032,-21.61290323,5.806451613,Sangrur
435,1/31/2021,-27.48387097,34.29032258,-46.4516129,-35.22580645,-17.51612903,3.612903226,Shaheed Bhagat Singh Nagar
436,1/31/2021,-26.70967742,2.677419355,-17.70967742,-10.87096774,-17.87096774,6.35483871,Sri Muktsar Sahib
437,1/31/2021,-19.51612903,33.74193548,-61.25806452,-34.5483871,-20.87096774,6.903225806,Tarn Taran
438,1/31/2021,-18.87096774,19.5483871,3.580645161,-10.35483871,-13.16129032,12.32258065,Ajmer
439,1/31/2021,-24.29032258,6.806451613,-16.16129032,-17.77419355,-8.387096774,14.80645161,Alwar
440,1/31/2021,-17.5483871,43.93548387,3.129032258,-4.580645161,-6.064516129,13.61290323,Banswara
441,1/31/2021,-3.322580645,3.387096774,-3.612903226,-27.06451613,-3.387096774,11.19354839,Baran
442,1/31/2021,-8.903225806,7.258064516,-37.83870968,-4.580645161,-7.290322581,13.77419355,Barmer
443,1/31/2021,-13.38709677,49.19354839,-27.74193548,-20.70967742,-10.70967742,16.09677419,Bharatpur
444,1/31/2021,-21.25806452,32.80645161,1.096774194,-1.35483871,-10.09677419,13.93548387,Bhilwara
445,1/31/2021,-28.25806452,19.19354839,-24.22580645,-17.74193548,-14.38709677,9.516129032,Bikaner
446,1/31/2021,5.935483871,46.32258065,-3.161290323,-4.387096774,-11.93548387,15.19354839,Bundi
447,1/31/2021,-9.129032258,56.61290323,-17.0,-5.903225806,-1.967741935,15.12903226,Chittaurgarh
448,1/31/2021,-21.58064516,26.51612903,-28.25806452,-10.93548387,-14.0,9.64516129,Churu
449,1/31/2021,-25.74193548,2.483870968,-0.612903226,-3.225806452,-14.35483871,17.96774194,Dausa
450,1/31/2021,-19.22580645,11.12903226,17.09677419,-14.38709677,-5.161290323,15.67741935,Dhaulpur
451,1/31/2021,-5.032258065,20.80645161,16.38709677,16.09677419,-11.19354839,12.93548387,Dungarpur
452,1/31/2021,-15.16129032,18.61290323,-12.4516129,-2.709677419,-15.38709677,11.09677419,Hanumangarh
453,1/31/2021,-32.19354839,1.64516129,-31.93548387,-8.838709677,-22.64516129,11.90322581,Jaipur
454,1/31/2021,-10.80645161,42.93548387,-23.25806452,25.64516129,-17.03225806,12.4516129,Jaisalmer
455,1/31/2021,-14.16129032,19.35483871,25.25806452,3.129032258,-3.032258065,11.83870968,Jalore
456,1/31/2021,6.129032258,46.48387097,9.0,4.387096774,-3.483870968,15.61290323,Jhalawar
457,1/31/2021,-24.38709677,39.5483871,-30.48387097,4.774193548,-13.09677419,12.25806452,Jhunjhunu
458,1/31/2021,-24.09677419,-5.387096774,-9.483870968,-7.032258065,-16.41935484,10.48387097,Jodhpur
459,1/31/2021,-15.64516129,9.903225806,1.129032258,-6.935483871,-13.70967742,15.19354839,Karauli
460,1/31/2021,-34.22580645,13.38709677,-34.67741935,-16.96774194,-20.87096774,14.19354839,Kota
461,1/31/2021,-10.74193548,28.77419355,-18.16129032,-13.4516129,-7.322580645,10.5483871,Nagaur
462,1/31/2021,-11.51612903,-5.580645161,-18.90322581,1.225806452,-3.741935484,10.06451613,Pali
463,1/31/2021,3.387096774,41.76923077,-22.35483871,26.77419355,-21.25806452,11.29032258,Pratapgarh
464,1/31/2021,-10.64516129,40.4516129,-1.677419355,-12.61290323,-2.806451613,11.29032258,Rajsamand
465,1/31/2021,-31.61290323,8.548387097,-3.129032258,-18.51612903,-13.58064516,15.58064516,Sawai Madhopur
466,1/31/2021,-23.41935484,16.90322581,-25.90322581,-7.096774194,-15.80645161,14.58064516,Sikar
467,1/31/2021,-6.838709677,37.4516129,21.96774194,-16.0,-6.935483871,10.5483871,Sirohi
468,1/31/2021,-27.87096774,10.96774194,-26.38709677,-10.03225806,-15.74193548,12.67741935,Sri Ganganagar
469,1/31/2021,-14.25806452,6.0,-27.0,-5.322580645,-18.41935484,14.41935484,Tonk
470,1/31/2021,-22.19354839,7.258064516,-10.0,-7.838709677,-13.03225806,12.87096774,Udaipur
471,1/31/2021,5.387096774,-1.290322581,-36.03225806,-8.677419355,-10.61290323,14.25806452,East Sikkim
472,1/31/2021,,,22.38709677,,-23.87096774,,North Sikkim
473,1/31/2021,-23.16129032,,2.709677419,-29.11111111,-7.838709677,14.70967742,South Sikkim
474,1/31/2021,-28.74193548,3.0,-52.03225806,,-10.03225806,,West Sikkim
475,1/31/2021,-3.709677419,68.09677419,64.51612903,0.967741935,-6.774193548,11.06451613,Ariyalur
476,1/31/2021,-35.58064516,-1.064516129,-34.38709677,-30.48387097,-38.96774194,10.80645161,Chennai
477,1/31/2021,-25.38709677,15.5483871,-22.35483871,-17.5483871,-27.0,13.03225806,Coimbatore
478,1/31/2021,-8.483870968,54.96774194,39.16129032,5.516129032,-8.096774194,12.5483871,Cuddalore
479,1/31/2021,-2.096774194,32.58064516,-15.16129032,-3.064516129,-11.41935484,13.03225806,Dharmapuri
480,1/31/2021,-4.483870968,45.74193548,21.61290323,5.64516129,-10.64516129,12.48387097,Dindigul
481,1/31/2021,-12.09677419,15.90322581,-9.516129032,-4.129032258,-13.96774194,11.90322581,Erode
482,1/31/2021,-32.48387097,6.64516129,-34.80645161,-21.51612903,-35.03225806,12.25806452,Kanchipuram
483,1/31/2021,-11.83870968,55.96774194,-23.16129032,-0.580645161,-3.580645161,10.32258065,Kanyakumari
484,1/31/2021,-7.64516129,13.93548387,-5.0,-1.935483871,-14.0,11.74193548,Karur
485,1/31/2021,-5.096774194,15.38709677,-38.12903226,-1.677419355,-12.38709677,12.93548387,Krishnagiri
486,1/31/2021,-15.4516129,25.29032258,-10.12903226,8.258064516,-16.41935484,11.22580645,Madurai
487,1/31/2021,-4.580645161,101.6451613,72.32258065,-5.483870968,-12.32258065,10.64516129,Nagapattinam
488,1/31/2021,-11.5483871,49.90322581,-5.709677419,-9.774193548,-17.48387097,11.19354839,Namakkal
489,1/31/2021,-19.38709677,42.35483871,-21.64516129,5.064516129,-7.451612903,12.77419355,Nilgiris
490,1/31/2021,-12.4516129,52.28571429,24.22580645,42.61290323,-12.38709677,10.80645161,Perambalur
491,1/31/2021,-16.74193548,33.4516129,29.25806452,3.290322581,-9.709677419,10.93548387,Pudukkottai
492,1/31/2021,-8.387096774,60.19354839,-30.67741935,-5.709677419,-13.70967742,10.29032258,Ramanathapuram
493,1/31/2021,-13.0,30.06451613,51.90322581,-3.709677419,-13.12903226,11.5483871,Salem
494,1/31/2021,-9.193548387,85.12903226,8.548387097,-4.709677419,-12.41935484,10.77419355,Sivaganga
495,1/31/2021,-13.38709677,35.29032258,1.387096774,1.677419355,-10.0,12.19354839,Thanjavur
496,1/31/2021,-21.96774194,24.70967742,14.25806452,9.225806452,-8.096774194,10.12903226,Theni
497,1/31/2021,-7.838709677,46.87096774,49.12903226,0.258064516,-9.806451613,10.48387097,Thiruvarur
498,1/31/2021,-5.387096774,24.29032258,-3.677419355,6.903225806,-13.25806452,11.32258065,Thoothukudi
499,1/31/2021,-17.38709677,-3.064516129,-21.48387097,-4.322580645,-19.58064516,12.67741935,Tiruchirappalli
500,1/31/2021,-0.967741935,76.64516129,12.51612903,-0.161290323,-7.967741935,10.67741935,Tirunelveli
501,1/31/2021,-13.29032258,30.96774194,57.58064516,9.741935484,-18.25806452,11.0,Tiruppur
502,1/31/2021,-29.93548387,9.774193548,-29.19354839,-14.22580645,-27.61290323,12.19354839,Tiruvallur
503,1/31/2021,-5.612903226,90.0,83.03225806,11.38709677,-9.516129032,13.16129032,Tiruvannamalai
504,1/31/2021,-14.48387097,20.90322581,17.80645161,-12.90322581,-21.74193548,11.29032258,Vellore
505,1/31/2021,-11.70967742,52.87096774,3.419354839,9.580645161,-7.870967742,11.77419355,Villupuram
506,1/31/2021,-7.838709677,33.41935484,53.29032258,2.483870968,-13.64516129,12.06451613,Virudhunagar
507,1/31/2021,-9.258064516,10.83870968,-22.67741935,-7.935483871,-7.612903226,10.93548387,Adilabad
508,1/31/2021,-30.90322581,-0.677419355,-41.09677419,-20.48387097,-31.70967742,8.096774194,Hyderabad
509,1/31/2021,-16.12903226,20.80645161,-4.806451613,-4.838709677,-6.290322581,11.09677419,Karimnagar
510,1/31/2021,-19.51612903,16.70967742,7.0,-4.838709677,-9.096774194,11.03225806,Khammam
511,1/31/2021,-17.87096774,65.90322581,-5.129032258,-16.35483871,-10.74193548,11.67741935,Mahabubnagar
512,1/31/2021,-21.25806452,17.0,-21.38709677,-1.774193548,-19.4516129,12.29032258,Medak
513,1/31/2021,-11.16129032,14.74193548,-4.064516129,-6.935483871,-8.451612903,11.32258065,Nalgonda
514,1/31/2021,-12.41935484,51.09677419,39.51612903,-1.193548387,-5.838709677,10.83870968,Nizamabad
515,1/31/2021,-35.87096774,6.935483871,-31.41935484,-13.25806452,-33.90322581,11.5483871,Ranga Reddy
516,1/31/2021,-24.74193548,44.16129032,-18.48387097,-14.29032258,-12.4516129,12.48387097,Warangal
517,1/31/2021,-26.25806452,,1.677419355,2.032258065,-12.83870968,5.903225806,Dhalai
518,1/31/2021,-20.41935484,4.161290323,7.548387097,16.09677419,-9.096774194,10.58064516,Gomati
519,1/31/2021,-39.75,,-51.61290323,-34.80645161,-15.29032258,5.416666667,Khowai
520,1/31/2021,-23.83870968,2.580645161,27.09677419,-15.32258065,0.806451613,8.967741935,North Tripura
521,1/31/2021,-30.93548387,4.483870968,39.67741935,4.451612903,-11.51612903,6.322580645,Sipahijala
522,1/31/2021,-8.903225806,22.19354839,-8.233333333,58.66666667,-15.48387097,7.774193548,South Tripura
523,1/31/2021,-29.0,,10.41935484,38.25806452,-2.258064516,8.0,Unakoti
524,1/31/2021,-19.87096774,6.35483871,0.806451613,-31.64516129,-9.064516129,11.74193548,West Tripura
525,1/31/2021,-23.4516129,4.612903226,-33.70967742,-20.22580645,-14.29032258,10.83870968,Agra
