date,retail and recreation,grocery and pharmacy,parks,transit,workplaces,residential,sub region
7/31/2021,-38.89130435,-3.52173913,33.13043478,-7.22826087,-18.98913043,11.91304348,Sipahijala
10/31/2021,-20.75,15.65217391,34.97826087,17.32608696,-7.076086957,8.597826087,Sipahijala
1/31/2022,-11,32.14754098,42,23.95081967,-0.672131148,6.983606557,Sipahijala
1/31/2021,-8.903225806,22.19354839,-8.233333333,58.66666667,-15.48387097,7.774193548,South Tripura
4/30/2021,-9.191011236,31.02272727,-7.741573034,59.52380952,-22.33707865,8.797752809,South Tripura
7/31/2021,-21.77173913,17.04347826,-15.08695652,26.22826087,-24.45652174,13.41304348,South Tripura
10/31/2021,0.619565217,39.07954545,86.23076923,56.44186047,-17.02173913,9.347826087,South Tripura
1/31/2022,11.42622951,49.81818182,106.7758621,63.46551724,-10.60655738,9.62295082,South Tripura
1/31/2021,-29,,10.41935484,38.25806452,-2.258064516,8,Unakoti
4/30/2021,-35.90909091,,-2.943820225,39.02298851,-9.382022472,6.960526316,Unakoti
7/31/2021,-40.6,,7.260869565,10.43478261,-14.35869565,12.9,Unakoti
10/31/2021,-43,,-22.45652174,63.63736264,0.141304348,6.037037037,Unakoti
1/31/2022,-38,,-17.47540984,68.31147541,8.360655738,3.50877193,Unakoti
1/31/2021,-19.87096774,6.35483871,0.806451613,-31.64516129,-9.064516129,11.74193548,West Tripura
4/30/2021,-14.3258427,16.8988764,4.314606742,-28.3258427,-10.80898876,11.08988764,West Tripura
7/31/2021,-35.54347826,-4.467391304,-13.70652174,-48.43478261,-24.26086957,18.16304348,West Tripura
10/31/2021,-7.97826087,26.16304348,12.57608696,-27.26086957,-12.47826087,11.34782609,West Tripura
1/31/2022,-3.93442623,37.19672131,8.737704918,-22.08196721,-5.950819672,10.42622951,West Tripura
1/31/2021,-23.4516129,4.612903226,-33.70967742,-20.22580645,-14.29032258,10.83870968,Agra
4/30/2021,-22.37078652,17.86516854,-29.02247191,-11,-16.8988764,11.43820225,Agra
7/31/2021,-30.22826087,10.44565217,-38.65217391,-13.15217391,-21.83695652,14.0326087,Agra
10/31/2021,-11.23913043,26.13043478,-22.77173913,4.076086957,-7.576086957,9.793478261,Agra
1/31/2022,-0.672131148,33.81967213,-13.03278689,19.18032787,-0.672131148,8.672131148,Agra
1/31/2021,-16.64516129,12.16129032,13.35483871,-25.51612903,-13.83870968,11.06451613,Aligarh
4/30/2021,-9.91011236,24.41573034,22.19101124,-21.75280899,-16.52808989,10.15730337,Aligarh
7/31/2021,-16.44565217,20.05434783,11.88043478,-24.64130435,-20.73913043,12.56521739,Aligarh
10/31/2021,-3.010869565,34.79347826,21.41304348,-7.141304348,-9.565217391,9.304347826,Aligarh
1/31/2022,4.983606557,48.40983607,33.95081967,8.704918033,-2.950819672,7.983606557,Aligarh
1/31/2021,-8.193548387,32.22580645,-28.12903226,13.80645161,-1.870967742,12.16129032,Ambedkar Nagar
4/30/2021,-0.528089888,55.30337079,-17.17977528,27.75280899,-8.550561798,11.05617978,Ambedkar Nagar
7/31/2021,1.184782609,62.36956522,-12.10869565,29.29347826,-8.510869565,11.2173913,Ambedkar Nagar
10/31/2021,11.91304348,76.54347826,-12.83695652,48.77173913,0.967391304,8.97826087,Ambedkar Nagar
1/31/2022,22.36065574,96.32786885,6.327868852,61.29508197,7.918032787,7.983606557,Ambedkar Nagar
1/31/2021,-14.64516129,23.35483871,-13.38709677,-1.096774194,-6.64516129,12,Amethi
4/30/2021,-7.842696629,43,-8.730337079,9.179775281,-15.43820225,11.13483146,Amethi
7/31/2021,-7.02173913,40.45652174,-0.532608696,3.25,-14.23913043,11.06521739,Amethi
10/31/2021,0.760869565,47.9673913,7.173913043,15.65217391,-6.75,8.684782609,Amethi
1/31/2022,14.3442623,76.80327869,22.60655738,26.44262295,0.147540984,7.62295082,Amethi
1/31/2021,-12.64516129,71.25806452,-5,-3.967741935,-7.258064516,9.548387097,Amroha
4/30/2021,-7.449438202,89.42696629,12.92134831,3.393258427,-12.97752809,7.662921348,Amroha
7/31/2021,-12.23913043,90.92391304,21.31521739,-2.076086957,-12.58695652,8.760869565,Amroha
10/31/2021,3.380434783,118.2065217,40.89130435,18.42391304,-0.456521739,6.663043478,Amroha
1/31/2022,16.78688525,112.8032787,47.62295082,28.42622951,5.885245902,6.032786885,Amroha
1/31/2021,-21.29032258,-7.580645161,16.25806452,0.064516129,-6.838709677,12.06451613,Auraiya
4/30/2021,-13.30337079,5.258426966,19.8988764,11.01123596,-12.85393258,10.34831461,Auraiya
7/31/2021,-15.44565217,9.619565217,30.93478261,6.489130435,-11.80434783,12.38043478,Auraiya
10/31/2021,-6.793478261,20.25,34.79347826,20.67391304,-1.902173913,10.05434783,Auraiya
1/31/2022,12.75409836,31.1147541,52.40983607,31.14754098,6.114754098,8.885245902,Auraiya
1/31/2021,-5.870967742,29.58064516,25.83870968,18.87096774,2.548387097,14.83870968,Azamgarh
4/30/2021,0.91011236,48.85393258,24.28089888,30.39325843,-5.764044944,14.43820225,Azamgarh
7/31/2021,4.945652174,52.45652174,52.86956522,31.61956522,-7.630434783,14.52173913,Azamgarh
10/31/2021,15.82608696,60.82608696,54.19565217,46.31521739,4.25,12.82608696,Azamgarh
1/31/2022,32.3442623,82.57377049,84.40983607,64.59016393,12.06557377,11.60655738,Azamgarh
1/31/2021,-21.67741935,27.19354839,39.93548387,13.93548387,-6.419354839,9.935483871,Badaun
4/30/2021,-13.49438202,43.78651685,21.49438202,26.16853933,-10.25842697,8.483146067,Badaun
7/31/2021,-13.42391304,40.29347826,25.11956522,25.52173913,-7.52173913,10.38043478,Badaun
10/31/2021,0.760869565,53.42391304,25.86956522,40.42391304,4.489130435,7.695652174,Badaun
1/31/2022,9.147540984,65.1147541,34.85245902,57.1147541,11.27868852,7.163934426,Badaun
1/31/2021,3.677419355,112.0322581,15.09677419,-40,-17.4516129,8.35483871,Bagpat
4/30/2021,15.62921348,138.9770115,18.75280899,-28.19101124,-21.5505618,6.146067416,Bagpat
7/31/2021,6.304347826,129.7802198,26.45652174,-34.14130435,-23.69565217,6.934782609,Bagpat
10/31/2021,28.65217391,155.7173913,38.83695652,-27.91304348,-13.42391304,4.293478261,Bagpat
1/31/2022,38.96721311,182.8032787,52.44262295,-22.24590164,-7.573770492,4.606557377,Bagpat
1/31/2021,-19.03225806,32.29032258,28.22580645,-7.419354839,-11.22580645,10.4516129,Bahraich
4/30/2021,-10.59550562,45.98876404,35.76404494,1.629213483,-16.57303371,8.95505618,Bahraich
7/31/2021,-13.5326087,43.27173913,50.13043478,-4.195652174,-16.67391304,10.36956522,Bahraich
10/31/2021,1.630434783,67.48913043,56.60869565,15.70652174,-4.902173913,8.108695652,Bahraich
1/31/2022,10.14754098,74.57377049,65.91803279,27.42622951,2.213114754,7.114754098,Bahraich
1/31/2021,-12.90322581,42.25806452,51.74193548,-14.06451613,1.935483871,15.03225806,Ballia
4/30/2021,-5.235955056,60.85393258,78.05617978,-2.921348315,-7.269662921,13.96629213,Ballia
7/31/2021,-4.858695652,70.07608696,98.2826087,-3.434782609,-7.152173913,14.23913043,Ballia
10/31/2021,6.217391304,72.15217391,107.2282609,3.652173913,1.543478261,12.75,Ballia
1/31/2022,21.91803279,95.62295082,130.7540984,15.6557377,7.606557377,11.16393443,Ballia
1/31/2021,-9.709677419,32.58064516,-40.67741935,2.258064516,-2.258064516,13.32258065,Balrampur
4/30/2021,-2.876404494,52.17977528,-36.7752809,20.16853933,-12.56179775,11.7752809,Balrampur
7/31/2021,-2.815217391,56.88043478,-22.51086957,24.61956522,-12.5,12.90217391,Balrampur
10/31/2021,6.25,73.97826087,-14.17391304,38.29347826,-3.586956522,11.0326087,Balrampur
1/31/2022,16.91803279,70.78688525,-0.655737705,52.31147541,2.950819672,10.81967213,Balrampur
1/31/2021,-7.838709677,80.48387097,21.19354839,-16.96774194,-9.193548387,13,Banda
4/30/2021,-4.707865169,115.8988764,30.38202247,-3.606741573,-11.95505618,11.85393258,Banda
7/31/2021,-6.293478261,114.4130435,43.31521739,-8.597826087,-10.2173913,13.33695652,Banda
10/31/2021,7.402173913,135.5326087,58.13043478,3.77173913,1.804347826,10.81521739,Banda
1/31/2022,19.16393443,166.9508197,81.67213115,20.19672131,9.672131148,9.901639344,Banda
1/31/2021,-5.967741935,34.29032258,24.51612903,-33.22580645,-12.25806452,14.4516129,Barabanki
4/30/2021,3.258426966,51.5505618,12.82022472,-28.88764045,-18.40449438,13.83146067,Barabanki
7/31/2021,-2.75,46.4673913,28.7173913,-30.65217391,-20.86956522,14.38043478,Barabanki
10/31/2021,14.4673913,68.20652174,20.68478261,-20.11956522,-7.358695652,11.13043478,Barabanki
1/31/2022,28.7704918,81.44262295,39.3442623,-6.852459016,0.524590164,10.36065574,Barabanki
1/31/2021,-13.09677419,35.51612903,3.709677419,-28.22580645,-7.935483871,12.25806452,Bareilly
4/30/2021,-10.83146067,47.31460674,-5.775280899,-21.62921348,-13.50561798,12.02247191,Bareilly
7/31/2021,-16.5,42.25,-3.97826087,-27.52173913,-17.43478261,14.51086957,Bareilly
10/31/2021,2.706521739,63.55434783,9.195652174,-11.23913043,-1.804347826,10.57608696,Bareilly
1/31/2022,9.655737705,73.18032787,19.13114754,-2.672131148,5.245901639,9.704918033,Bareilly
1/31/2021,-2.225806452,39.16129032,27.48387097,-5.193548387,1.612903226,14.67741935,Basti
4/30/2021,8.426966292,55.26966292,17.57303371,5.213483146,-6.662921348,14.23595506,Basti
7/31/2021,8.75,50.64130435,34.83695652,3.206521739,-8.413043478,15.40217391,Basti
10/31/2021,18.86956522,57.65217391,27.02173913,12.10869565,2.673913043,12.84782609,Basti
1/31/2022,30.98360656,70.50819672,47.73770492,23.52459016,8.524590164,11.73770492,Basti
1/31/2021,-10.03225806,35.77419355,16.93548387,-12.96774194,-4.774193548,9.161290323,Bijnor
4/30/2021,-3.483146067,53.58426966,16.83146067,-5.08988764,-13.20224719,7.08988764,Bijnor
7/31/2021,-7.097826087,48.91304348,30.84782609,-15.14130435,-15.90217391,8.923913043,Bijnor
10/31/2021,10.59782609,69.69565217,31.27173913,0.380434783,-4.141304348,5.891304348,Bijnor
1/31/2022,19.44262295,86.13114754,43.8852459,8.819672131,3.229508197,5.393442623,Bijnor
1/31/2021,-11.58064516,18.03225806,-6.451612903,-15.83870968,-11.12903226,12.87096774,Bulandshahar
4/30/2021,-4.04494382,39.03370787,7.359550562,-6.97752809,-14.57303371,11.50561798,Bulandshahar
7/31/2021,-7.510869565,34.68478261,-0.880434783,-8.467391304,-14.85869565,13.36956522,Bulandshahar
10/31/2021,9.652173913,55.56521739,6.336956522,6.010869565,-5.282608696,10.36956522,Bulandshahar
1/31/2022,18.44262295,67.19672131,26.93442623,16.39344262,2.262295082,9.524590164,Bulandshahar
1/31/2021,-12.61290323,7.258064516,83.5483871,-16.4516129,3.870967742,18.16129032,Chandauli
4/30/2021,-5.483146067,16.14606742,90.29213483,-7.651685393,1.06741573,17.35955056,Chandauli
7/31/2021,-7.065217391,13.09782609,83.9673913,-8.380434783,2.445652174,18.97826087,Chandauli
10/31/2021,0.739130435,31.34782609,234.6304348,16.9673913,15.01086957,16.34782609,Chandauli
1/31/2022,10.8852459,41.04918033,291,33.90163934,22.16393443,14.72131148,Chandauli
1/31/2021,15.51612903,14.29032258,6.322580645,33.64516129,-6.483870968,15.32258065,Chitrakoot
4/30/2021,22.44318182,28.46590909,8.885057471,50.59550562,-12.30337079,14.7752809,Chitrakoot
7/31/2021,22.33695652,39.29213483,7.527472527,43.19565217,-11.36956522,16.69565217,Chitrakoot
10/31/2021,35.3956044,67.14285714,30.07692308,61.92391304,0.086956522,13.34782609,Chitrakoot
1/31/2022,41.14754098,103.2786885,46.73214286,73.63934426,6.721311475,12.68852459,Chitrakoot
1/31/2021,-5.806451613,12.22580645,1.516129032,-9.290322581,-0.806451613,14.67741935,Deoria
4/30/2021,3.741573034,31.91011236,3.786516854,4.505617978,-6.617977528,13.43820225,Deoria
7/31/2021,1.032608696,28.79347826,15.76086957,4.413043478,-9.369565217,14.18478261,Deoria
10/31/2021,10.88043478,35.27173913,21.38043478,13.67391304,0.77173913,11.92391304,Deoria
1/31/2022,25.6557377,47.6557377,30.24590164,28.52459016,7.37704918,9.655737705,Deoria
1/31/2021,-7.612903226,33.22580645,5.677419355,-32.5483871,-11.22580645,12.25806452,Etah
4/30/2021,-2.943820225,50.43820225,1.865168539,-10.98876404,-20.70786517,10.79775281,Etah
7/31/2021,-9.076086957,50.17391304,0.934782609,-6.97826087,-22.43478261,13.81521739,Etah
10/31/2021,3.717391304,64.77173913,30.48913043,5.010869565,-13.82608696,10.90217391,Etah
1/31/2022,9.639344262,81.44262295,34.04918033,15.73770492,-6.803278689,10.2295082,Etah
1/31/2021,-15.61290323,-11.29032258,-8.258064516,-25.06451613,-6.193548387,14.32258065,Etawah
4/30/2021,-6.146067416,1.179775281,-1.04494382,-17.29213483,-10.48314607,13.30337079,Etawah
7/31/2021,-9.586956522,-1.119565217,1.097826087,-20.38043478,-12.22826087,16.05434783,Etawah
10/31/2021,4.619565217,7.076086957,12.94565217,-5.608695652,-0.445652174,12.88043478,Etawah
1/31/2022,20,12.96721311,33.3442623,5.245901639,7.967213115,11.50819672,Etawah
1/31/2021,-3.129032258,46,4.322580645,9.903225806,-2.806451613,14.4516129,Faizabad
4/30/2021,1.325842697,64.05617978,-9.966292135,18.17977528,-9.853932584,14.50561798,Faizabad
7/31/2021,-4.402173913,58.04347826,3.663043478,9.22826087,-15.22826087,16.70652174,Faizabad
10/31/2021,15.51086957,82.16304348,3.467391304,33.55434783,-0.423913043,12.81521739,Faizabad
1/31/2022,28.04918033,103.9672131,20.68852459,47.40983607,7.114754098,11.81967213,Faizabad
1/31/2021,-16.48387097,14.83870968,4.096774194,-18.03225806,-12.16129032,13.29032258,Farrukhabad
4/30/2021,-8.505617978,33.40449438,17.19101124,-8.04494382,-19.47191011,11.93258427,Farrukhabad
7/31/2021,-6.565217391,25.60869565,13.32608696,-8.793478261,-24.38043478,14.43478261,Farrukhabad
10/31/2021,9.173913043,44.2826087,3.934782609,7.554347826,-15.39130435,11.43478261,Farrukhabad
1/31/2022,16.16393443,61.2295082,23.24590164,14.59016393,-9.049180328,10.73770492,Farrukhabad
1/31/2021,-11.96774194,31.61290323,46,-19.25806452,-7.516129032,16.12903226,Fatehpur
4/30/2021,-6.494382022,46.39325843,56.2247191,-8.280898876,-14.02247191,15.33707865,Fatehpur
7/31/2021,-8.130434783,49.91304348,70.69565217,-13.59782609,-13.43478261,16.81521739,Fatehpur
10/31/2021,2.445652174,65.22826087,62.15217391,-1.217391304,-6.413043478,13.76086957,Fatehpur
1/31/2022,13.73770492,85.52459016,75.42622951,10.29508197,0.459016393,12.57377049,Fatehpur
1/31/2021,-17.06451613,37.5483871,27.41935484,2.225806452,-7.903225806,10.5483871,Firozabad
4/30/2021,-10.16853933,57.66292135,41.87640449,15.51685393,-11.1011236,9.224719101,Firozabad
7/31/2021,-11.18478261,53.92391304,46.83695652,11.09782609,-10.84782609,11.5,Firozabad
10/31/2021,-0.010869565,64.76086957,61.22826087,35.90217391,-1.369565217,8.739130435,Firozabad
1/31/2022,12.59016393,81.08196721,85.83606557,47.06557377,7.016393443,7.983606557,Firozabad
1/31/2021,-34.90322581,-3.258064516,-16.87096774,-30.87096774,-32.35483871,11.70967742,Gautam Buddh Nagar
4/30/2021,-35.21348315,1.112359551,-15.50561798,-29.01123596,-31.86516854,12.59550562,Gautam Buddh Nagar
7/31/2021,-42.60869565,-7.554347826,-24.40217391,-39.94565217,-37.52173913,14.94565217,Gautam Buddh Nagar
10/31/2021,-20.73913043,18.7173913,-9.934782609,-17.89130435,-23.70652174,9.97826087,Gautam Buddh Nagar
1/31/2022,-12.44262295,24.18032787,-7.081967213,-10.37704918,-17.63934426,9.081967213,Gautam Buddh Nagar
1/31/2021,-29.06451613,4.258064516,-36.67741935,-29.80645161,-27.29032258,10.32258065,Ghaziabad
4/30/2021,-28.43820225,12.13483146,-34.16853933,-23.7752809,-28.12359551,11.19101124,Ghaziabad
7/31/2021,-35.63043478,4.967391304,-39.90217391,-33.2826087,-33.52173913,13.35869565,Ghaziabad
10/31/2021,-15.65217391,31.20652174,-27.23913043,-11.25,-18.4673913,8.532608696,Ghaziabad
1/31/2022,-9.803278689,37.39344262,-23.63934426,-2.344262295,-13.27868852,7.721311475,Ghaziabad
1/31/2021,-9.451612903,35.22580645,3.838709677,-9.451612903,-1.451612903,16.06451613,Ghazipur
4/30/2021,-1.707865169,55.57303371,18.52808989,4.471910112,-7.887640449,14.48314607,Ghazipur
7/31/2021,1.27173913,59.18478261,28.04347826,7.597826087,-7.97826087,14.98913043,Ghazipur
10/31/2021,9.695652174,78.20652174,33.25,17.92391304,1.25,12.91304348,Ghazipur
1/31/2022,22.57377049,104.3278689,53.13114754,35.54098361,7.573770492,11.09836066,Ghazipur
1/31/2021,-14.77419355,26.12903226,16.70967742,-22.4516129,-8.580645161,14.35483871,Gonda
4/30/2021,-9.303370787,42.66292135,8.617977528,-13.65168539,-16.50561798,13.21348315,Gonda
7/31/2021,-8.608695652,33.38043478,-4.206521739,-15.72826087,-19.31521739,14.75,Gonda
10/31/2021,1.75,39.55434783,9.565217391,-4.456521739,-10.51086957,12.23913043,Gonda
1/31/2022,15.50819672,67.6557377,24.85245902,9.245901639,-3.967213115,10.8852459,Gonda
1/31/2021,-15.22580645,29.06451613,-2.032258065,-3.903225806,-4.903225806,13.64516129,Gorakhpur
4/30/2021,-12.46067416,40.13483146,-3.595505618,3.224719101,-9.483146067,13.64044944,Gorakhpur
7/31/2021,-17.7826087,36.0326087,3.25,-3.47826087,-14.56521739,15.72826087,Gorakhpur
10/31/2021,0.413043478,55.7173913,3.152173913,14.63043478,2.72826087,11.73913043,Gorakhpur
1/31/2022,11.55737705,68.13114754,17.6557377,36.16393443,11.1147541,9.885245902,Gorakhpur
1/31/2021,-6.225806452,31.96296296,-0.709677419,-19.09677419,-10.61290323,9.548387097,Hamirpur
4/30/2021,5.04494382,41.65789474,-1.393258427,-12.19101124,-15.93258427,7.943820225,Hamirpur
7/31/2021,5.391304348,40.45783133,2.130434783,-12.2173913,-15.05434783,9.663043478,Hamirpur
10/31/2021,7.880434783,63.70886076,13.90217391,-11.10869565,-5.597826087,7.673913043,Hamirpur
1/31/2022,13.90163934,75.98076923,24.62295082,0.475409836,1.196721311,6.475409836,Hamirpur
1/31/2021,-12.19354839,62.64516129,-8.161290323,-23.16129032,-13.16129032,11.74193548,Hapur
4/30/2021,-4.606741573,91.03370787,3.876404494,-16.16853933,-15.74157303,10.52808989,Hapur
7/31/2021,-14.68478261,77.64130435,-13.88043478,-30.98913043,-18.89130435,12.29347826,Hapur
10/31/2021,9.032608696,103.6956522,-6.456521739,-16.7173913,-4.695652174,8.652173913,Hapur
1/31/2022,22.81967213,116.3770492,5.62295082,-7.393442623,2.180327869,7.885245902,Hapur
1/31/2021,-11.29032258,6.806451613,4.677419355,-20.51612903,-9.225806452,12.93548387,Hardoi
4/30/2021,-7.191011236,21.16853933,15.05617978,-8.280898876,-15.8988764,12.13483146,Hardoi
7/31/2021,-7.836956522,17.23913043,15.52173913,-15.35869565,-15.91304348,13.67391304,Hardoi
10/31/2021,6.608695652,40.19565217,18.70652174,-5.010869565,-7.163043478,10.89130435,Hardoi
1/31/2022,16.60655738,53.39344262,50.31147541,1.016393443,0.803278689,9.721311475,Hardoi
1/31/2021,-8,18.80645161,1.096774194,-16.32258065,-13.06451613,11.90322581,Hathras
4/30/2021,1.112359551,37.73033708,33.70786517,-2.95505618,-19.19101124,11.03370787,Hathras
7/31/2021,-1.054347826,29.93478261,39.26086957,-4.608695652,-19.08695652,12.75,Hathras
10/31/2021,12,45.08695652,53.65217391,11.5326087,-10.47826087,9.869565217,Hathras
1/31/2022,22.60655738,55.81967213,90.8852459,28.62295082,-3.06557377,8.93442623,Hathras
1/31/2021,-20.70967742,46.74193548,30.5483871,0.064516129,-2.225806452,13.09677419,Jalaun
4/30/2021,-17.37078652,69.87640449,56.80898876,11.05617978,-6.078651685,12.3258427,Jalaun
7/31/2021,-16.7173913,75.06521739,39.95652174,6.97826087,-8.119565217,14.57608696,Jalaun
10/31/2021,-4.826086957,100.5869565,63.20652174,16.41304348,4.423913043,12.30434783,Jalaun
1/31/2022,4.491803279,124.5409836,79.52459016,27.2295082,11.60655738,10.96721311,Jalaun
1/31/2021,-6.096774194,41.29032258,28.77419355,-1.548387097,6.483870968,16.12903226,Jaunpur
4/30/2021,-0.04494382,61.53932584,24.14606742,5.382022472,-0.292134831,16.13483146,Jaunpur
7/31/2021,5.434782609,75.86956522,42.19565217,9.130434783,1.608695652,15.92391304,Jaunpur
10/31/2021,13.90217391,82.86956522,44.88043478,15.26086957,11.80434783,14.20652174,Jaunpur
1/31/2022,29.1147541,110.9180328,62.42622951,35.14754098,20.52459016,12.83606557,Jaunpur
1/31/2021,-27.96774194,25.5483871,-1.161290323,-1.709677419,-7.258064516,14.64516129,Jhansi
4/30/2021,-27.19101124,31.46067416,-4,3.269662921,-12.78651685,15.16853933,Jhansi
7/31/2021,-31.68478261,27.81521739,-6.619565217,-1.902173913,-18.04347826,17.51086957,Jhansi
10/31/2021,-18.08695652,52.65217391,6.641304348,20.5326087,-3.358695652,13.4673913,Jhansi
1/31/2022,-10.18032787,72.27868852,18.14754098,33.95081967,2.68852459,12.42622951,Jhansi
1/31/2021,-19.09677419,28.22580645,-25.93548387,6.161290323,-8.516129032,12.96774194,Kannauj
4/30/2021,-13.91011236,44.75280899,-10.85057471,14.35955056,-15.11235955,11.62921348,Kannauj
7/31/2021,-13.97826087,42.73913043,9.769230769,10.83695652,-13.55434783,13.25,Kannauj
10/31/2021,-4.163043478,65.91304348,16.93333333,24.31521739,-3.489130435,10.81521739,Kannauj
1/31/2022,4.360655738,84.72131148,30.52542373,32.03278689,5.327868852,9.950819672,Kannauj
1/31/2021,-22.19354839,6.548387097,28.5483871,-7.677419355,-4.032258065,14.51612903,Kanpur Dehat
4/30/2021,-16.75280899,20.41573034,24.30337079,-3.033707865,-10.47191011,12.13483146,Kanpur Dehat
7/31/2021,-19.64130435,18.4673913,35.23913043,-1.75,-6.532608696,13.85869565,Kanpur Dehat
10/31/2021,-12.7173913,21.26086957,32.43478261,16.77173913,3.22826087,12.07608696,Kanpur Dehat
1/31/2022,-2.049180328,24.91803279,47.47540984,33.50819672,9.983606557,11.39344262,Kanpur Dehat
1/31/2021,-19.74193548,-8.258064516,-30.4516129,-15.06451613,-11.77419355,11.09677419,Kanpur Nagar
4/30/2021,-20.03370787,-2.865168539,-27.15730337,-8.258426966,-15.28089888,11.71910112,Kanpur Nagar
7/31/2021,-26.07608696,-10.0326087,-28.52173913,-12.0326087,-19.93478261,13.55434783,Kanpur Nagar
10/31/2021,-7.043478261,8.239130435,-16.91304348,8.597826087,-3.77173913,9.543478261,Kanpur Nagar
1/31/2022,0.901639344,14.75409836,-11.19672131,23.18032787,2.475409836,8.442622951,Kanpur Nagar
1/31/2021,-17.48387097,34.06451613,13.83870968,-38.64516129,-11.77419355,9.967741935,Kanshi Ram Nagar
4/30/2021,-9.651685393,59.49438202,5.865168539,-29.66292135,-16.50561798,7.584269663,Kanshi Ram Nagar
7/31/2021,-9.956521739,57.7826087,17.81521739,-30.52173913,-14.23913043,9.152173913,Kanshi Ram Nagar
10/31/2021,0.184782609,64.5,24.45652174,-21.82608696,-5.184782609,6.880434783,Kanshi Ram Nagar
1/31/2022,10.40983607,77.16393443,36.21311475,-12.72131148,2.475409836,6.31147541,Kanshi Ram Nagar
1/31/2021,-22.64516129,37.90322581,-40.5,-26.29032258,-3.032258065,15.61290323,Kaushambi
4/30/2021,-15.20224719,62.65168539,-41.05,-16.2247191,-10.42696629,15.13483146,Kaushambi
7/31/2021,-8.858695652,76.04347826,-40,-16.56521739,-7.630434783,15.22826087,Kaushambi
10/31/2021,-3.869565217,74.72826087,-44,-13.7173913,0.130434783,13.04347826,Kaushambi
1/31/2022,3.475409836,103.5081967,-35.66666667,-5.868852459,8.37704918,11.75409836,Kaushambi
1/31/2021,1.129032258,36.58064516,33.4516129,-0.612903226,-0.161290323,11.06451613,Kushinagar
4/30/2021,13.82022472,60.04494382,27.06741573,10.07865169,-3.752808989,10,Kushinagar
7/31/2021,16.45652174,74.2173913,53.92391304,9.391304348,-2.554347826,9.880434783,Kushinagar
10/31/2021,26.76086957,81.08695652,44.88043478,18.84782609,7.934782609,8.989130435,Kushinagar
1/31/2022,39.93442623,97.26229508,62.50819672,32.86885246,14.67213115,7.606557377,Kushinagar
1/31/2021,-14.83870968,-1.483870968,46.09677419,-13.16129032,-8.516129032,13.22580645,Lakhimpur Kheri
4/30/2021,-8.95505618,11.92134831,48.02247191,-7.438202247,-15.59550562,12.40449438,Lakhimpur Kheri
7/31/2021,-14.77173913,9.152173913,51.32608696,-13.41304348,-18.7826087,14.2826087,Lakhimpur Kheri
10/31/2021,1.163043478,33.7826087,79.51086957,3.108695652,-4.326086957,11.40217391,Lakhimpur Kheri
1/31/2022,11.62295082,45.01639344,89.90163934,13.19672131,4,10.40983607,Lakhimpur Kheri
1/31/2021,-2.838709677,16.06451613,-54.41935484,-12.58064516,-10.83870968,12.5483871,Lalitpur
4/30/2021,0.04494382,21.04494382,-57.04494382,-6.280898876,-16.46067416,13.03370787,Lalitpur
7/31/2021,0.619565217,24.82608696,-45.64130435,-3.597826087,-15.67391304,14.55434783,Lalitpur
10/31/2021,18.57608696,45.9673913,-38.05434783,18.4673913,-2.565217391,12.06521739,Lalitpur
1/31/2022,25.96721311,57.81967213,-32.04918033,20.57377049,5.459016393,11.32786885,Lalitpur
1/31/2021,-27.70967742,20.74193548,-24.90322581,-4,-15.80645161,11.03225806,Lucknow
4/30/2021,-30.94382022,22.91011236,-27.01123596,-5.02247191,-21.3258427,12.42696629,Lucknow
7/31/2021,-36.97826087,16.36956522,-31.54347826,-14.73913043,-28.08695652,14.34782609,Lucknow
10/31/2021,-15.20652174,43.48913043,-13.2173913,9.434782609,-9.141304348,9.456521739,Lucknow
1/31/2022,-5.295081967,52.44262295,-2.344262295,23.29508197,-1.639344262,8.147540984,Lucknow
1/31/2021,-6.741935484,37.25806452,8.258064516,-9.935483871,2.838709677,11.87096774,Maharajganj
4/30/2021,3.325842697,53.64044944,20.50561798,1.224719101,-1.988764045,10,Maharajganj
7/31/2021,5.326086957,60.4673913,15.57608696,-0.869565217,0.630434783,10.85869565,Maharajganj
10/31/2021,18.63043478,71.64130435,41.13043478,20.94565217,14.85869565,9.402173913,Maharajganj
1/31/2022,30.36065574,81.81967213,50.18032787,36.81967213,22.14754098,7.754098361,Maharajganj
1/31/2021,-2.35483871,28.28571429,34.67741935,-24.74193548,-6.806451613,9.580645161,Mahoba
4/30/2021,4.359550562,42.72222222,54.82022472,-18.62921348,-12.61797753,8.730337079,Mahoba
7/31/2021,5.619565217,40.62711864,78.36956522,-14.79347826,-14.2826087,9.108695652,Mahoba
10/31/2021,12.58695652,44.0877193,96.2826087,0.152173913,-2.097826087,6.673913043,Mahoba
1/31/2022,24.67213115,51.5,95.55737705,8.524590164,4.393442623,6.721311475,Mahoba
1/31/2021,-10.5483871,57.67741935,-32.03225806,0.709677419,-3.838709677,12.87096774,Mainpuri
4/30/2021,-2.123595506,82.37078652,-15.28089888,10.74157303,-10.87640449,11.41573034,Mainpuri
7/31/2021,-7,81.26086957,-11.27173913,8.010869565,-13.29347826,12.84782609,Mainpuri
10/31/2021,5.72826087,97.51086957,5.097826087,23.07608696,-3.010869565,10.29347826,Mainpuri
1/31/2022,17.42622951,108.5081967,16.59016393,41.85245902,5.442622951,9.524590164,Mainpuri
